-56.863	-19.006	-67.341	-37.062	-82.073	-62.655	-80.866	-61.56	-79.321	-57.445	-71.936	-44.111	-78.204	-53.438	-76.343	-54.996	-63.401	-28.611	-74.334	-50.33	167.78	28.763	13.589	-108.35
155.04	236.09	140.85	210.39	130.24	194.52	124.55	182.71	135.75	202.22	143.32	216.66	126.35	183.19	120.57	178.29	148.64	225.18	122.13	174.43	220.99	393.61	11.582	44.606
235.22	322.35	232.03	323.03	217.51	299.79	217.58	296.46	223.37	306.45	228.64	317.04	219.7	297.79	215.66	295.14	238.66	333.91	214.99	294.96	439.64	453.08	21.018	108.8
127.01	143.78	145.48	180	146.58	179.29	159.03	199.95	137.64	163.23	129.56	151.4	161.53	203.64	162.07	206.49	135.86	160	168.79	218.56	144.57	-321.71	10.896	102.04
155.47	294.12	130.57	251.26	112.38	217.71	105.01	198.85	123.48	233.51	135.53	258.88	103.67	202.12	98.57	194.19	145.29	275.29	95.255	188.5	215.58	387.39	7.6921	-27.274
197.53	282	190.62	273.01	178.45	248.18	175.34	242.76	181.07	255.93	187.64	268.47	175.27	246.37	175.11	242.22	198.79	283.03	173.1	239.83	347.92	402.99	13.021	83.664
89.373	175.73	85.17	161.46	68.977	139.51	66.563	133.33	74.34	146.78	81.451	158.26	68.951	135.64	65.453	131.84	89.602	174.19	65.135	130.52	319.72	412.01	17.521	-23.564
-54.493	-8.8278	-101.37	-94.128	-89.403	-71.642	-98.68	-83.686	-85.913	-62.493	-83.764	-57.144	-99.444	-89.495	-98.31	-85.616	-90.134	-71.958	-94.704	-79.753	-49.856	-74.969	12.732	-115.27
169.79	230.86	148.54	194.82	136	177.81	130.98	164.83	144.57	187.98	151.7	200.42	129.81	166.4	129.21	162.38	158.4	210.45	128.33	155.64	123.35	210.1	28.231	85.752
-47.242	-14.091	2.6558	72.951	-7.5931	52.562	5.3873	76.618	-15.419	41.099	-18.264	35.292	8.9135	83.17	13.211	86.835	-6.7012	58.058	17.596	97.223	492.06	-342.18	10.86	-90.689
142.04	229.04	120.09	196.14	112.54	180.07	104.7	168.86	119.1	193	127.36	206.53	101.86	164.85	101.95	161.03	131.62	213.61	99.573	157.13	143.2	454.21	23.663	19.884
235.38	325.35	194.85	256.81	197.24	259.62	183.72	234.92	205.97	273.27	211.72	287.07	180.56	231.19	178.52	226	208.48	278.74	172.31	216.37	-157.89	342.25	25.467	112.87
107.12	200.66	75.943	147.05	90.299	173.39	88.758	172.35	92.957	173.2	89.376	167.02	87.509	168.18	89.906	171.45	73.733	143.75	90.489	171.97	-465.42	-443.63	29.004	-20.004
19.297	61.559	-27.509	-20.685	-18.624	-2.6384	-26.067	-15.074	-12.299	7.2595	-10.1	12.84	-27.113	-17.801	-23.733	-13.202	-17.775	0.60559	-18.878	-4.7723	-29.865	-71.866	14.74	-39.765
66.57	109.06	49.77	78.797	35.513	54.506	35.158	54.302	43.236	66.152	49.72	78.791	37.676	59.531	38.036	56.472	55.681	91.297	41.632	62.016	137.81	46.846	28.805	10.504
58.593	103.38	14.654	29.626	32.382	59.013	31.27	56.653	34.662	64.127	34.196	59.237	30.677	57.9	33.021	58.205	16.354	35.61	34.175	63.463	-105.11	-182.23	19.947	-5.3317
14.066	48.342	33.204	80.295	36.734	84.333	47.469	103.47	29.055	73.492	20.704	57.238	46.911	108.03	50.132	112.64	19.903	59.971	56.609	122.26	107.17	-467.23	18.749	-30.27
327.17	500.55	252.22	367	256.7	378.73	235.54	337.13	271.47	402.87	283.05	419.31	227.16	326.96	223.94	318.24	270.75	401.63	215.37	301.61	-294.97	335.35	9.6205	96.63
0.27866	87.671	-26.016	41.781	-9.2571	65.791	-10.918	67.377	-10.889	65.192	-14.42	58.009	-14.127	65.322	-10.274	65.822	-30.364	36.079	-11.037	69.481	-403.66	-470.71	19.544	-116.32
174.65	249.52	182.38	259.5	165.64	232.62	165.65	235.42	169.53	238.74	174	247.46	170.37	239.15	166.65	237.73	184.92	265.86	166.19	238.42	461.9	301.12	12.217	73.003
195.74	333.04	127.88	211.96	130.23	213.41	105.64	176.42	142.28	240.37	152.71	259.33	100.27	165.62	96.565	157.61	147.43	248.94	84.568	140.74	-133.16	257.43	9.8901	13.074
151.62	218.66	105.82	134.29	119.64	162.55	113.18	148.86	123.28	170.07	124.76	171.09	110.7	145.36	111.02	143.48	113.57	149.77	109.22	142.83	-243.36	-105.67	25.759	64.034
20.751	91.093	4.2643	65.806	-5.4685	45.132	-12.516	35.851	0.11464	55.864	7.1021	70.436	-11.243	36.887	-12.735	31.97	13.867	79.629	-15.726	29.251	188.58	303.47	22.888	-74.734
-47.676	-34.235	-3.0633	47.389	-11.346	35.19	4.4672	58.901	-20.048	21.425	-24.324	8.4172	7.6322	62.677	8.6319	68.447	-13.419	30.136	14.587	79.722	302.45	-352.76	11.92	-70.482
189.89	244.92	153.31	181.23	168.31	209.35	169.14	206.37	169.9	209.96	168.13	204.58	168.1	203.77	170.15	207.94	153.14	178.13	170.89	211.77	-172.9	-242.87	26.065	117.28
191.54	280.34	187.58	270	173.17	247.57	170.21	244.19	177.67	255.52	185.41	269.29	171.56	245.14	168.23	244.26	194.08	283.49	167.54	241.42	365.36	440.92	18.328	71.969
182.38	243.59	174.08	224.76	164.31	205.53	162.47	201.68	170.21	216.63	172.8	224.24	162.07	201.75	160.29	197.71	180.91	235.23	159.41	199.45	226.41	276.75	30.488	108.45
54.581	81.45	43.193	61.963	47.594	70.622	58.081	87.769	43.757	63.059	36.338	50.936	58.816	92.893	61.262	95.177	30.852	42.507	67.715	104.46	46.111	-257.23	16.032	16.086
154.28	210.84	238.74	357.62	221.51	320.53	244.05	362.39	207.26	302.39	203.46	290.08	250.8	373.32	252.36	380.37	225.55	330.76	261.12	396.42	499.09	-322.53	5.4481	83.123
184.6	257.62	144.64	186.38	144.7	187.08	131.42	162.4	154.43	199.73	160.26	212.29	129.18	158.18	124.76	153.39	157.26	205.38	120.67	145.5	-88.162	187.77	12.529	89.267
43.516	87.67	40.827	86.573	26.026	59.144	27.541	62.342	28.132	65.725	36.588	76.62	32.926	66.439	29.87	64.394	45.816	94.301	29.885	70.371	258.85	103.9	24.659	-19.267
53.027	104.02	76.108	140.4	57.693	110.71	64.841	124.59	58.589	110.41	61.438	116.67	67.633	129.4	68.109	129.64	76.591	138.86	71.335	134.87	471.74	63.096	17.161	-13.27
238.53	342.24	199.1	272.68	200.44	273.93	186.98	250.33	207.67	287.04	216	299.05	184.41	244.73	181.98	240.47	211.07	291.36	176.63	230.08	-233.8	404.69	23.125	100.89
114.57	160.1	112.79	158.13	99.144	129.65	98.196	132.81	100.45	135.28	106.24	148.3	101.32	136.3	100.57	135.84	114.82	166.56	101.58	138.59	256.76	107.61	25.46	51.958
27.51	105.45	35.361	117.92	20.348	91.063	17.819	91.141	20.331	95.965	28.27	106.94	22.408	98.303	21.022	94.697	39.154	123.47	22.323	94.29	482.15	322.58	13.048	-78.59
198.97	280.75	154.27	199.22	159.93	212.5	146.69	188.32	166.38	225.43	174.23	232.52	144.89	180.74	140.52	177.97	165.89	219.3	131.95	168.01	-231.98	169.49	16.842	89.788
133.25	214.66	120.05	190.11	109.09	172.04	102.34	160.76	114.22	179.83	122.37	193.23	102.92	162.83	100.34	156.3	127.8	204.2	96.914	154.42	214.74	381.12	13.512	25.828
174.7	234.7	125.31	148.84	142.25	175.31	134.09	164.39	146.92	184.32	144.54	183.83	129.68	157.95	131.9	157.62	134.34	162.93	130.88	157.56	-178.11	-97.645	26.833	95.83
303.34	486.69	219.43	338.34	236.53	372	214.78	334.16	249.29	393.12	257.46	404.79	206.35	320.93	206.35	317.15	236.96	370.09	198.29	302.66	-483.72	181.18	9.5747	59.006
157.74	189.67	155.57	184.99	163.1	197.14	170.53	207.88	156.34	187.65	153.38	176.89	167.99	210.03	171.95	215.07	148.5	168.98	175.05	219.56	-7.9937	-392.04	34.385	114.69
147.91	197.87	99.683	116.02	110.7	135.41	102.36	117.29	118.05	143.76	120.56	150.91	95.91	111.47	99.466	112.95	110	133.97	100.87	114.34	-89.724	-52.222	29.717	79.106
20.097	73.367	43.11	113.65	15.309	64.268	28.699	85.872	14.18	61.445	19.035	73.967	35.505	98.256	36.454	98.825	44.695	114.69	41.511	108.07	297.2	-11.843	8.6833	-50.066
1.0216	18.318	36.564	84.505	30.801	75.524	40.215	95.788	23.453	61.902	20.184	54.419	46.204	98.774	47.408	102.64	28.429	68.855	50.477	112.02	325.11	-410.04	30.834	-27.191
36.407	76.462	16.552	41.877	29.4	59.764	31.427	65.704	27.594	55.636	22.608	47.692	32.376	66.084	33.761	69.206	14.061	30.784	36.458	74.098	-95.478	-317.11	33.866	-14.62
51.398	120.07	47.938	115.85	32.679	90.262	33.007	86.025	38.929	98.253	43.238	109.1	34.005	93.686	31.134	89.148	52.688	125.95	29.712	87.609	331.25	294.88	17.362	-44.234
94.022	155.24	59.976	100.05	56.486	89.609	44.581	73.602	64.522	105.7	72.16	118.48	42.791	68.854	40.045	64.271	72.252	120.19	37.992	57.435	14.019	176.85	21.603	9.2244
17.056	111.16	-5.425	74.634	-13.077	60.182	-22.283	46.829	-6.1362	72.254	0.55148	83.448	-23.638	44.028	-26.723	39.349	5.7693	91.395	-26.556	33.261	118.7	496.13	25.692	-112.55
66.329	142.87	18.242	63.955	36.075	92.18	28.774	81.445	38.216	99.256	40.022	99.604	25.37	74.222	25.087	76.162	24.417	73.629	23.51	71.044	-367.1	-138.08	16.835	-42.874
-23.838	48.066	-49.097	2.6523	-54.605	-4.4439	-60.14	-21.738	-45.672	7.8043	-41.311	18.864	-64.989	-22.344	-65.85	-28.494	-42.895	18.41	-70.651	-33.385	-10.051	359.1	33.482	-118.21
203.83	314.29	124.2	169.95	149.92	216.69	137.2	193.77	158.24	228.61	160.82	230.34	130.58	183.78	133.61	185.11	135.96	192.03	132.78	182.78	-226.37	-99.798	7.031	61.944
121.24	153.45	146.26	199.99	129.35	172.11	136.97	190.18	128.94	166.91	131.35	171.39	142.08	195.6	143.09	196.17	145.86	198.31	147.69	202.72	409.11	-38.832	14.569	72.877
215.95	332.06	168.13	246.7	174.9	262.19	160.64	236.69	181.9	274.04	186.07	281.34	157.2	231.83	156.08	229	178.71	266.27	152.38	218.08	-485.27	288.8	21.357	59.98
40.859	140.85	-7.6853	58.47	1.3113	73.344	-12.359	48.437	7.9662	84.774	12.461	91.36	-15.544	42.357	-20.489	39.124	2.9596	77.061	-22.562	28.256	-385.85	219.9	23.149	-94.366
87.929	181.5	6.9421	35.834	28.625	74.797	14.535	50.946	40.343	91.676	41.812	99.797	10.631	43.282	12.332	48.119	21.99	62.935	11.246	45.47	-136.16	-77.42	9.8572	-32.533
-65.217	-36.149	-72.272	-46.469	-65.586	-35.507	-57.408	-18.808	-69.907	-45.634	-77.874	-55.979	-55.043	-17.178	-52.595	-11.184	-84.723	-68.442	-47.481	-3.023	30.704	-312.43	17.052	-106.81
216.96	307.02	170.47	226.65	187.06	251.38	176.95	238.43	191.76	259.55	190.22	262.91	174.98	231.6	175.13	232.68	175.6	238.35	172.97	228.03	-444.62	-97.429	28.013	95.537
84.081	120.38	93.075	138.37	79.376	113.77	86.302	121.59	80.444	113.81	85.68	123.03	89.149	126.92	88.521	126.29	95.302	140.08	91.132	128.93	353.05	67.602	30.082	34.851
-18.276	53.704	-21.288	49.421	-4.9444	74.213	6.0637	97.391	-14.132	57.826	-28.209	36.908	8.6618	101.51	15.5	109.23	-38.763	17.303	22.056	122.04	-18.794	-444.98	5.9263	-112.86
122.42	170.23	79.264	96.752	96.91	123.55	93.872	120.85	99.795	127.64	97.496	125.89	92.83	119.68	93.804	122.75	82.799	101.14	97.613	127.57	-108.54	-173.59	25.257	58.866
69.254	183.28	23.866	103.35	53.41	150.51	52.562	154.49	50.262	145.34	42.847	132.54	51.692	148.53	55.972	156.02	19.253	93.61	57.702	161.73	-252.33	-399.3	8.2637	-79.945
61.93	160.75	16.609	78.845	25.142	90.443	9.087	65.867	32.495	103.84	36.825	112.61	6.3662	57.402	3.2264	57.415	25.911	96.379	-1.2282	47.999	-335.81	240.75	24.647	-67.321
71.928	163.54	24.555	80.462	38.991	107.12	30.28	86.388	44.516	113.09	43.965	117.86	24.47	81.7	24.692	80.445	31.097	94.953	19.322	76.357	-441.27	-28.467	14.26	-51.504
160.44	245.79	110.47	162.82	120.26	176.82	107.02	153.64	128.43	189.33	132.32	198.12	100.85	146.56	99.84	145.34	122.72	183.08	95.564	135.6	-290.01	159.79	22.819	43.138
117.58	228.96	74.79	152.08	79.263	160.82	64.221	136.04	85.486	173.23	91.99	184.08	60.235	130.66	56.515	124.25	83.968	173.55	51.875	114.43	-330.26	415	19.932	-32.459
1.3395	60.89	-18.312	23.755	-25.089	11.452	-30.545	-1.0555	-18.531	21.101	-14.058	33.485	-33.021	-0.36663	-35.186	-4.2983	-9.2028	38.579	-35.305	-8.7009	89.746	261.61	31.476	-75.658
75.718	93.473	97.797	133.66	84.315	111.88	93.276	127.81	82.289	106.92	83.438	108.93	96.207	132.84	98.756	135.69	97.289	129.55	102.32	142.23	327.2	-95.814	33.171	48.339
80.099	166.94	43.948	105.58	40.726	101.89	31.41	81.912	52.651	116.87	58.45	127.27	28.224	76.241	24.613	71.458	57.585	126.29	19.702	60.906	-83.77	348.32	27.115	-36.662
170.16	256.28	135.75	195.03	150.82	224.11	148.51	219.1	153	227.08	145.71	220.47	146.18	215.49	149.42	218.79	133.61	197.06	148.77	218.91	-431.85	-350.43	26.733	52.348
141.67	173.47	190.73	259.77	179.42	239.98	194.57	263.61	172.92	226.12	169.03	221.36	197.4	269.39	197.51	272.94	181.89	245.24	205.57	282.81	479.79	-339.02	29.237	98.963
99.454	212.79	110.34	230.78	85.122	183.7	87.176	187.37	85.799	191.72	99.847	209.2	89.924	194.61	87.201	189.39	117.82	242.53	90.697	193.94	410.17	244.71	6.6236	-48.489
-41.443	-2.0871	-16.25	39.649	-44.325	-7.3327	-24.489	22.973	-49.157	-16.487	-45.02	-5.55	-18.817	36.899	-15.829	39.283	-19.805	34.848	-8.1441	53.472	246.43	-81.265	5.9277	-90.187
123.22	213	84.985	140.44	95.07	156.28	83.587	138.28	97.958	166.99	102.25	173.01	81.141	132.51	81.218	131.39	93.959	156.4	76.161	125.06	-459.1	136.83	34.008	11.565
162.16	248.4	122.44	176.8	122.06	176.4	109	153.14	130.77	191.51	137.99	203.34	106.1	149.76	104.67	145.63	134.61	196.81	97.52	134.8	-159.36	272.85	19.471	48.982
192.42	305.58	198.8	317.75	172.72	272.44	174.27	275.5	177.44	281.51	189.38	298.9	177.55	281.92	175.7	276.47	206.88	331.42	178.41	278.88	397.51	255.15	5.7353	40.947
191.43	334.08	158.49	278.82	142.5	250.21	132.29	228.28	155.89	269.22	167.43	290.87	129.86	230.48	125.24	218.89	174.95	307.99	119.93	212.51	165.78	410.71	5.3574	-0.25304
-29.829	16.039	-51.405	-19.723	-39.384	1.0377	-33.715	9.0211	-41.152	-3.6102	-44.374	-13.549	-32.828	8.2279	-29.992	14.588	-59.214	-35.446	-25.449	19.748	-86.955	-336.48	17.875	-91.203
138.81	189.33	119.29	153.58	130.95	175.33	131.89	175.67	129.35	170.55	125.25	165.27	131.73	176.85	133.7	180.74	114.71	146.41	136.54	184.36	-188.62	-384.96	30.621	72.542
111.31	151.85	130.38	187.78	103.11	139.28	120.59	168.34	99.914	131.34	106.52	144.49	127.54	182.02	128.67	182.99	129.9	184.96	138.82	196.09	246.21	-63.799	7.003	56.403
73.422	150.62	46.651	102.12	40.175	92.094	27.997	75.149	45.756	102.12	53.541	116.78	27.888	72.642	23.032	64.815	56.446	119.21	22.622	61.782	44.392	317.43	14.986	-30.784
-22.919	49.532	-70.992	-35.352	-55.81	-6.8245	-63.033	-21.676	-50.269	1.4964	-50.85	1.3392	-66.201	-27.385	-66.737	-26.739	-61.139	-19.017	-66.265	-28.352	-285.74	-94.47	27.922	-118
-34.32	12.544	-52.765	-18.746	-64.77	-40.797	-69.436	-49.039	-60.418	-31.837	-51.201	-16.964	-66.631	-44.748	-68.792	-46.164	-46.174	-7.5133	-68.724	-45.773	136.18	93.674	18.806	-98.711
25.607	99.79	-0.94432	58.991	-7.714	44.919	-15.635	29.661	-0.50595	56.769	6.6062	70.06	-15.254	28.263	-18.869	23.917	8.9559	74.388	-24.491	17.179	93.554	326.86	19.602	-79.389
1.9705	69.233	12.3	87.677	-2.0774	59.674	-0.7573	64.225	-0.60015	62.433	3.5691	72.587	1.9987	68.142	1.1104	67.423	16.575	92.783	1.1247	67.948	461.65	231.83	22.035	-87.637
9.1002	21.834	53.152	98.227	40.977	78.204	53.174	100.51	34.284	65.04	32.856	62.616	59.239	108.03	60.114	109.67	46.233	86.027	63.194	119.33	331.89	-211.94	28.438	-8.3874
41.968	138.87	-3.9631	60.732	-0.93779	68.619	-13.192	44.754	7.8525	81.643	15.874	92.383	-18.712	39.304	-18.309	33.947	5.3967	81.714	-25.577	25.51	-302.3	292.08	25.073	-91.651
13.365	54.367	27.161	77.987	13.015	53.552	17.076	61.805	11.545	53.6	18.555	61.104	21.591	67.126	21.839	66.242	29.272	80.919	24.038	70.219	421.8	87.172	32.574	-41.689
103.16	144.21	86.859	114.1	73.817	90.124	71.076	89.201	78.93	100.18	86.79	113.15	75.247	94.534	74.762	92.665	93.365	123.94	76.718	100.92	133.7	29.993	18.056	49.809
105.51	177.01	61.183	99.023	77.011	127.96	69.324	116.88	77.23	133.85	77.676	129.44	67.028	112.71	67.734	114.07	63.529	106.63	69.732	114.73	-308.26	-171.47	19.983	7.5811
123.2	151.59	139.91	179.35	143.32	184.14	154.26	202.79	135.63	171.2	127.98	157.39	155.58	205.42	158.03	212	128.37	159.24	164.43	222.55	105.82	-405.01	12.089	86.959
32.028	47.661	45.027	71.109	32.09	48.21	40.293	66.155	30.199	43.129	30.909	46.919	44.333	71.792	44.102	70.68	41.05	68.093	49.192	77.974	245.53	-94.571	32.671	5.2416
-43.968	6.2676	-84.493	-61.713	-68.252	-34.665	-68.165	-36.005	-66.165	-30.34	-69.132	-37.601	-69.226	-39.65	-68.418	-35.075	-83.866	-61.363	-65.941	-30.375	-141.35	-211.56	23.971	-113.18
94.655	163.18	46.197	81.485	55.441	96.257	44.79	75.914	61.696	110.9	67.171	116.35	38.694	68.979	38.668	68.012	54.925	100.09	35.533	60.954	-224.99	41.964	21.573	-2.0993
233.21	318.27	214.35	287.39	206.97	272.59	196.47	255.77	211.92	280.3	217.54	294.3	197.33	257.23	193.42	252.54	222.69	305.61	190.68	248.11	161.35	433.98	18.231	114.44
-20.283	39.832	-55.796	-25.496	-43.816	-0.33144	-48.023	-9.4699	-41.875	3.8292	-41.488	4.4853	-49.896	-12.691	-48.772	-11.305	-52.682	-19.78	-50.364	-13.59	-303.62	-175.46	31.305	-100.28
157.33	219.18	114.83	148.98	132.08	178.59	126.86	172.35	133.14	182.08	131.38	177.76	125.16	168.04	128.08	171.51	116.26	151.89	128.59	171.56	-252.55	-224.11	19.662	69.038
18.871	86.851	-22.957	14.608	-6.0023	44.279	-9.2674	38.077	-5.0371	46.806	-5.7764	45.206	-11.844	32.814	-12.605	37.052	-18.713	21.585	-11.467	34.739	-284.3	-217.84	19.774	-72.871
166.52	229.53	125.08	155.58	127.8	158.86	112.94	136.04	134.5	174.44	141.56	184.6	110.79	131.49	108.88	124.78	138.29	177.49	104.26	117.05	-77.346	106.87	27.468	83.392
83.595	151.69	45.928	85.909	61.447	114.63	59.399	109.27	61.516	118.29	60.475	112.77	57.529	107.66	58.408	110.35	46.308	87.597	59.147	109.23	-292.35	-276.64	28.798	-11.276
25.971	71.806	18.924	59.551	2.9826	35.741	2.9065	36.468	8.4902	41.558	15.05	54.843	7.0825	38.657	5.3981	38.02	24.308	70.909	7.3713	40.884	225.67	106.58	19.922	-38.301
138.19	210.29	115.84	167.18	128.89	193.93	130.6	193.53	128.57	189.16	125.22	184.1	130.86	191.53	132.02	196.81	110.49	158.15	135.16	201.64	-267.65	-431.8	28.067	45.565
137.7	183.48	136.11	181.52	145.49	196.06	152.74	209.09	137.65	186.22	132.08	172.86	154.99	213.41	158.05	217.35	127.9	164.55	163.25	225.55	-11.635	-462.33	21.469	78.774
209.99	317.08	160.78	232.88	169.15	250.76	157.05	226.91	177.57	262.75	181.79	268.5	153.43	219.02	151.18	216.37	169.48	250.96	147.51	207.69	-473.9	199.91	20.171	64.121
210.84	301.69	162.66	217.34	177.72	241.66	166.88	225.01	184.2	251.28	183.86	254.32	163.56	219.88	164.42	218.71	171.56	230.07	163.46	214.79	-426.25	-45.072	14.689	90.869
234.25	357.54	185.06	270.13	213.05	317.81	211.93	316.57	211.34	316.38	203.66	301.99	209.38	314.59	212.58	319.36	179.99	261.6	215.28	324.76	-299.04	-394.07	8.054	72.022
70.632	95.99	121.19	181.57	113.18	165.58	127.36	191.38	104.67	152.22	99.695	145.01	130.79	194.78	130.72	199.57	111.76	163.58	137.62	209.26	392.5	-368.24	27.169	40.158
59.161	130.85	28.204	87.071	43.4	107.48	38.36	109.97	44.06	109.99	39.132	105.58	39.625	105.21	38.378	105.32	30.355	85.129	38.759	111.97	-451.64	-422.52	30.052	-47.131
91.659	154.82	53.912	88.262	53.476	85.844	40.565	63.105	62.456	98.949	66.907	111.43	37.272	60.687	34.989	56.098	64.521	110.08	29.722	46.601	-40.011	150.67	18.391	5.8496
120.49	167.96	203.09	310	179.76	272.86	205.47	309.74	169.64	252.98	165.18	244.49	210.4	323.01	211.65	328.88	188.98	287.54	220.47	341.6	470.52	-260.4	8.9682	58.751
54.86	59.831	92.892	130.26	86.632	116.85	96.875	138.12	80.794	105.77	76.52	98.92	100.86	144.4	101.71	147.08	84.968	114.75	106.71	156.44	279.87	-302.81	32.588	43.287
177.47	247.75	136.9	176.65	139.23	178.43	123.71	153.98	144.87	191.21	153.3	205.27	121.02	151.31	118.84	143.69	150.52	196.7	113.71	134.31	-81.227	176.4	18.918	83.951
84.607	101.96	127.19	175.31	123.08	168.65	137.98	191.42	116.26	156.06	108.57	144.83	138.92	199.1	142.62	204.13	117.85	158.68	147.9	212.09	287.48	-379.99	13.725	60.653
189.47	251.91	157.56	193.93	170.5	219.07	168.14	210.77	173.35	220.06	171.58	218.94	167.86	206.44	167.03	209.59	159.82	196.48	165.69	210.29	-317.77	-236.35	34.884	109.59
137.73	175.17	110.42	129.58	124.14	150.88	130.15	158.12	119.27	146.16	117.41	140.86	129.9	159.7	132.13	164.57	104.59	117.54	137.43	170.42	-33.397	-246.54	20.938	88.041
33.868	127.53	-8.403	55.591	-7.7214	60.318	-21.008	37.222	3.3028	72.638	8.2078	83.919	-23.474	30.972	-23.058	26.574	4.9457	75.806	-31.89	15.648	-199.69	350.22	16.617	-94.671
91.842	187.81	60.809	132.31	42.235	98.863	31.909	82.289	52.126	116.98	66.365	140.94	35.07	83.807	30.38	76.896	74.426	155.66	29.616	75.271	141.02	173.94	5.7043	-33.704
80.931	149.73	34.209	67.426	42.076	78.559	28.825	56.413	50.295	92.175	54.86	102.06	22.887	49.541	22.542	47.177	46.687	87.718	15.811	36.737	-151.09	99.721	12.138	-10.855
-54.283	-16.018	-81.339	-62.161	-68.494	-42.787	-63.234	-36.38	-72.162	-45.235	-74.747	-51.882	-64.066	-35.938	-62.274	-28.392	-87.792	-75.021	-58.834	-22.495	-44.533	-238.59	28.328	-105.02
9.261	32.024	46.588	100.75	40.264	86.552	50.656	108.22	35.235	75.715	31.066	70.479	52.261	112.76	53.095	117.3	39.305	83.735	61.176	125.01	405.15	-395.49	34.216	-24.121
40.887	94.771	111.17	215.76	83.137	172	106.33	204.69	77.364	156.42	77.69	156.55	111.78	218.43	114.38	221.69	102.94	199.56	122.07	235.15	477.96	-150.52	7.3735	-28.895
56.787	124.4	25.739	66.68	25.499	66.787	16.385	47.261	33.006	79.11	37.265	90.066	15.162	44.124	11.837	39.843	36.139	86.824	6.0936	30.65	-110.12	237.01	34.909	-27.789
206.82	277.9	216.58	290.66	200.15	264.03	202.91	265.65	201.93	268.66	210.12	277.11	202.54	269.16	201.82	267.37	219.46	296.5	203.56	269.05	446.46	256.93	25.799	114.76
72.058	146.64	39.032	92.324	36.143	83.139	23.564	66.611	42.461	98.941	50.48	110.87	21.939	62.513	20.998	58.15	49.522	111.44	17.065	48.696	-0.85525	290.03	12.885	-30.744
-13.927	-0.032661	21.543	65.112	17.327	55.078	31.523	76.3	13.134	40.93	7.5972	33.776	32.241	77.895	32.525	82.781	12.52	48.04	39.094	91.915	276.5	-359.12	31.269	-31.045
115.33	221.06	79.484	158.34	83.873	163.52	73.057	143.69	92.028	176.3	95.133	184.43	68.558	138.48	67.385	136.77	88.344	176.71	62.384	127.57	-374.92	496.81	30.135	-19.417
225.04	385.05	177.18	303.3	164.69	286.36	149.71	257.12	181.57	308.22	192.41	332.43	149.36	252.11	143.42	243.57	196.4	335.24	136.02	231.51	39.763	467.9	6.1743	8.7933
-4.8449	28.433	16.101	66.065	3.7644	41.375	10.115	54.548	3.0778	38.078	4.5524	43.849	12.691	60.38	12.917	58.686	15.449	65.153	17.13	66.28	435.86	-5.1501	31.167	-49.449
